cohort,gene_symbol,hedges_g,variance
GSE96804,MMP10,0.9217403173586545,0.08159028807739184
GSE96804,MMP11,1.1453472883554348,0.08550736602907587
GSE96804,MMP12,0.9687938171760987,0.08234415458208848
GSE96804,MMP13,1.1620859030197748,0.08583468158038211
GSE96804,MMP14,0.8189597183687475,0.08007410000676629
GSE96804,MMP15,-1.607700490104703,0.09629448852856531
GSE96804,MMP16,0.02024912154160712,0.07439371870687297
GSE96804,MMP17,0.6678251529051964,0.0781698238588191
GSE96804,MMP19,0.7818503338086233,0.07957066716071576
GSE96804,MMP2,1.4791632822050795,0.0929319728467077
GSE96804,MMP20,-0.08036474124038143,0.07444497688239354
GSE96804,MMP24,-0.04109324585768373,0.07440455453680445
GSE96804,MMP25,-0.9982297687703907,0.08283484281141688
GSE96804,MMP3,0.7505857096903972,0.07916464142440036
GSE96804,MMP7,0.9712629314381881,0.08238474968198056
GSE96804,MMP8,-0.69870263104631,0.07852740802643085
GSE96804,MMP9,-0.02444604543542157,0.07439530838665454
GSE96804,MTMR4,-0.8835553953431486,0.08100609251803213
GSE96804,MUSK,0.0564919011651863,0.07441728911343272
GSE96804,MYC,0.2695981017655759,0.07500620268613056
GSE96804,NCAM1,1.5133225199117393,0.09379825279457475
GSE96804,NCAN,0.4499151931931699,0.07610569882672756
GSE96804,NCOR1,0.774301151022724,0.07947111061832983
GSE96804,NCOR2,-0.2836333827635326,0.07507200573140414
GSE96804,NCSTN,-1.4503530436490315,0.0922167180653374
GSE96804,NEDD4L,-1.3522321156466064,0.0898862752124907
GSE96804,NEDD8,0.03334090968186865,0.07439966437920524
GSE96804,NID1,0.5060530040871121,0.07656049511384233
GSE96804,NID2,1.3039637340846941,0.08879974746013478
GSE96804,NRAS,0.5249218574933706,0.0767253537030686
GSE96804,NRXN1,-1.0038702842298153,0.08293054515294453
GSE96804,NTN4,-0.5922905311529972,0.07736319367611275
GSE96804,OLR1,0.317899391451739,0.07524668477604399
GSE96804,OPTC,0.0405259986060052,0.07440416217839677
GSE96804,P4HA1,-0.9361894950479167,0.08181779280615151
GSE96804,P4HA3,0.5860670522178895,0.07730104551002687
GSE96804,P4HB,0.2643276651237979,0.07498235504269155
GSE96804,PARD3,0.25098463281954675,0.07492408530846921
GSE96804,PARD6A,-1.0364872744438245,0.08349453093704909
GSE96804,PARP1,-0.0918075806402782,0.07446167298602395
GSE96804,PCOLCE,1.2552501501875986,0.08774323491554062
GSE96804,PCOLCE2,-1.4519628404245197,0.09225631246153766
GSE96804,PDGFA,-0.3075542435802545,0.07519185079010192
GSE96804,PDGFB,1.533587909946536,0.09432153100018635
GSE96804,PECAM1,0.926247914262879,0.0816608811793571
GSE96804,PF4,-0.307374782514814,0.07519091557130368
GSE96804,PF4V1,-0.14221248060021294,0.07456163703496839
GSE96804,PICK1,-0.3352599305093192,0.0753427796736688
GSE96804,PIK3CA,-0.49173714152710424,0.07643944234614451
GSE96804,PIK3CB,-0.6887240417183905,0.07841008123837898
GSE96804,PIK3R1,0.2910409172774536,0.07510808132218226
GSE96804,PIK3R2,-0.35464918746972063,0.0754561425988198
GSE96804,PLCG1,1.777544658045652,0.10116706603249524
GSE96804,PLEC,0.4644530385870971,0.0762183508944118
GSE96804,PLG,-1.084024982733648,0.08434880460744483
GSE96804,PLOD1,-1.273553087148097,0.08813547666332418
GSE96804,PLOD2,0.5237379911303501,0.07671483274441576
GSE96804,PLOD3,-0.8477012432751156,0.08048005235879645
GSE96804,PMEPA1,-0.9473528026366058,0.08199598400975625
GSE96804,PPBP,-1.2219235913690043,0.08704361053925365
GSE96804,PPIB,-0.6527237642493231,0.07800082282121704
GSE96804,PPM1A,-0.13594199862162745,0.07454685599556819
GSE96804,PPP1CA,-0.9949513155468939,0.08277946526098559
GSE96804,PPP1CB,0.051660761250878394,0.0744128611418714
GSE96804,PPP1CC,0.503405589195432,0.07653784718407632
GSE96804,PPP1R15A,-1.1360421351514596,0.08532746197734993
GSE96804,PRKCA,-0.7838223275320217,0.07959683238665695
GSE96804,PRKCZ,-1.438469008278752,0.09192577854462933
GSE96804,PROC,-1.0492090317706446,0.08371939299014321
GSE96804,PROCR,0.8291189942660222,0.08021599226390258
GSE96804,PROS1,1.0743712083644736,0.08417222265974868
GSE96804,PROZ,-0.6700720997032068,0.07819529999397007
GSE96804,PRSS1,-0.488841716753089,0.07641538139428738
GSE96804,PRTN3,0.22032337176932115,0.07480162007318311
GSE96804,PSEN1,0.535462875594716,0.07682007857311836
GSE96804,PSG1,-0.06703398296530917,0.07442832487593219
GSE96804,PSG11,0.011335887710524793,0.0743913329054067
GSE96804,PSG3,0.5994736779030918,0.0774357412795463
GSE96804,PSG4,0.22753924807845324,0.07482900754155858
GSE96804,PSG5,-0.5484314630756557,0.07693920212016193
GSE96804,PSG6,-0.3861917881653273,0.07565417692995031
GSE96804,PSG7,-0.006365591868240017,0.07439058729870879
GSE96804,PSG8,0.2168964292572212,0.07478892238569777
GSE96804,PSG9,-0.2867481888321601,0.0750870619007316
GSE96804,PSMA1,0.3320058888006886,0.0753243787346283
GSE96804,PSMA2,-0.5449007188034092,0.07690648791390065
GSE96804,PSMA3,0.03197522348753137,0.0743989084356346
GSE96804,PSMA4,0.829446822732255,0.08022060010363083
GSE96804,PSMA5,-1.081858618042335,0.08430904110101928
GSE96804,PSMA6,0.6258212724145417,0.07770933089402
GSE96804,PSMA7,-0.6643187249812076,0.07813023854956323
GSE96804,PSMB1,-1.1529532114927719,0.08565550752863814
GSE96804,PSMB3,-1.327461625668622,0.08932375549246259
GSE96804,PSMB4,-0.08928514937498788,0.0744578018507349
GSE96804,PSMB5,-1.5163191309671067,0.0938751905713953
GSE96804,PSMB6,-1.1820319666771504,0.08623091822656319
GSE96804,PSMB7,-1.053675192132536,0.08379898466951984
GSE96804,PSMC1,-0.5885940572399941,0.07732620122632239
GSE96804,PSMC2,-0.9359523471838639,0.08181403031090499
GSE96804,PSMC3,-0.9907655056664346,0.08270902599751076
GSE96804,PSMC4,-1.2804106380102547,0.08828389985099688
GSE96804,PSMC5,-0.7860678699837838,0.0796267074297343
GSE96804,PSMC6,-0.7165763217845689,0.0787417830968653
GSE96804,PSMD1,-0.4368202969137229,0.07600729451087794
GSE96804,PSMD11,-0.019022473310872288,0.0743933104659209
GSE96804,PSMD12,0.2313470762827475,0.07484381567959644
GSE96804,PSMD13,-1.009421293839315,0.08302525533003424
GSE96804,PSMD14,0.5954466467171777,0.07739496177605538
GSE96804,PSMD2,0.16508099182334274,0.07462119079956935
GSE96804,PSMD3,-1.3788480648102184,0.0905022946298194
GSE96804,PSMD6,-0.24552045638059972,0.07490109385584019
GSE96804,PSMD7,0.834239480079232,0.08028817195432772
GSE96804,PSMD8,-1.4439583907708098,0.0920598696166545
GSE96804,PTPN11,-0.4398855896686863,0.07603006874988112
GSE96804,PTPN6,-0.6504624868963448,0.07797584938429815
GSE96804,PTPRS,0.023382567411737464,0.07439487733005568
GSE96804,PXDN,1.2925171476770694,0.08854787591124637
GSE96804,RBL1,0.25141073330742836,0.07492589946872867
GSE96804,RHOA,-0.8178573766264327,0.08005880905923793
GSE96804,RNF111,-0.5411632760268562,0.07687208874413495
GSE96804,SCUBE1,0.18991968190472977,0.07469591750900507
GSE96804,SDC1,-1.648769164354514,0.09742786896452615
GSE96804,SDC2,-0.3558161183928334,0.07546316856437243
GSE96804,SDC3,0.6428200517443202,0.07789208813061335
GSE96804,SDC4,-1.6057400196644778,0.09624109992576171
GSE96804,SELE,0.43379284906624094,0.07598495776600687
GSE96804,SELL,-1.4385884172999683,0.09192868995658841
GSE96804,SELP,-0.4335670146202781,0.07598329776825885
GSE96804,SELPLG,-0.3922110908488145,0.07569388407010696
GSE96804,SERPINA10,-0.324447505957122,0.07528233020855594
GSE96804,SERPINA5,-1.105664458701167,0.08475036165866737
GSE96804,SERPINC1,-0.8157408056969698,0.08002950714039785
GSE96804,SERPIND1,-0.08274723334482373,0.07444827021283074
GSE96804,SERPINE1,0.7231525252398254,0.0788220199597334
GSE96804,SERPINE2,0.675743243714113,0.07825998060943284
GSE96804,SERPING1,-0.7941571495812976,0.07973503693829573
GSE96804,SERPINH1,0.6023929242428185,0.07746547470903066
GSE96804,SGCA,1.4772414840639705,0.09288382358243497
GSE96804,SGCB,-0.6302101393790496,0.07775604745986411
GSE96804,SGCD,0.6948626705360718,0.07848205857112141
GSE96804,SGCE,0.6842251533814283,0.07835773594074275
GSE96804,SGCG,0.16450680312822444,0.07461958702341756
GSE96804,SGCZ,-0.491987879429899,0.07644153266096385
GSE96804,SH3PXD2A,1.2991301536809208,0.0886931181075493
GSE96804,SHC1,0.7366244328474933,0.07898868080979403
GSE96804,SIRPA,-1.405934154168634,0.09114152225716676
GSE96804,SIRPG,0.47965970623792625,0.07634001876505134
GSE96804,SKI,0.33239979372610345,0.0753265966386183
GSE96804,SKIL,2.4026959453047216,0.12331353039043691
GSE96804,SLC16A1,0.25131501034565823,0.07492549165180375
GSE96804,SLC16A3,0.47688339856050943,0.07631751318907141
GSE96804,SLC16A8,-0.22209059939253947,0.07480824588835883
GSE96804,SLC3A2,-1.7682040396769565,0.10088639242726874
GSE96804,SLC7A10,-0.8456165683739744,0.08045013695929136
GSE96804,SLC7A11,0.8165619076834013,0.08004086550480814
GSE96804,SLC7A5,-0.6643735590894839,0.07813085598733079
GSE96804,SLC7A6,1.7252012329885893,0.0996132887694335
GSE96804,SLC7A7,-1.73172280912702,0.09980434464524222
GSE96804,SLC7A8,-1.5451475974981916,0.09462313456391727
GSE96804,SLC7A9,-1.0029042548735303,0.08291411631297657
GSE96804,SMAD2,-0.1255150828220087,0.07452375268223407
GSE96804,SMAD3,0.032437321626736286,0.07439916068069594
GSE96804,SMAD4,-0.19817279668413987,0.07472306133757134
GSE96804,SMAD7,0.0815379212662073,0.07444658655162897
GSE96804,SMPD1,-1.2820984246340934,0.08832055212658499
GSE96804,SMURF1,1.6805676557493507,0.09832505445795486
GSE96804,SMURF2,1.209902074195512,0.08679586279347802
GSE96804,SNTA1,-1.9040544246489388,0.10511416976705937
GSE96804,SNTB1,-0.17483682009917487,0.074649294018222
GSE96804,SNTB2,0.7410633816216086,0.07904426878023947
GSE96804,SNTG2,1.0412901802362005,0.08357910186393341
GSE96804,SNW1,-0.5464814463366418,0.07692110806506773
GSE96804,SOS1,0.6806155657309227,0.0783159858373138
GSE96804,SP1,-0.8590283078863699,0.08064388486642309
GSE96804,SPARC,0.11878722473762585,0.0745098236038023
GSE96804,SPN,0.28755387543738886,0.07509098315056666
GSE96804,SPOCK3,0.2654888520208945,0.07498756873758625
GSE96804,SPP1,0.15124482636691186,0.07458409981347934
GSE96804,SRC,0.20924476857120872,0.07476128943781545
GSE96804,SSPN,1.4110761088419286,0.09126427597823969
GSE96804,STAT1,-0.03607630514526627,0.07440127356170118
GSE96804,STRAP,-0.2906742853116058,0.07510627390363743
GSE96804,STUB1,-1.453669547923193,0.0922983384326019
GSE96804,TEK,0.5018529451401801,0.07652461999181082
GSE96804,TFDP1,0.34151862298871316,0.07537867585030433
GSE96804,TFDP2,-1.1726377804839334,0.08604345885344145
GSE96804,TFPI,-0.3739389682593243,0.07557524688534452
GSE96804,TGFB1,0.48537063475428766,0.07638672401330157
GSE96804,TGFB2,1.275536512863958,0.08817832352658432
GSE96804,TGFB3,1.3699781540135387,0.09029566883866227
GSE96804,TGFBR1,1.0004053485517281,0.08287169188049753
GSE96804,TGFBR2,-1.3292288299550166,0.08936354290568972
GSE96804,TGFBR3,-1.4229130506351917,0.091548562119964
GSE96804,TGIF1,-0.17183872552802834,0.07464048583117713
GSE96804,TGIF2,0.05819648200582974,0.07441894585598016
GSE96804,THBD,1.3368938058890398,0.08953672736196852
GSE96804,THBS1,-0.832139369260097,0.08025851449457963
GSE96804,TIMP1,0.5519862869690996,0.07697235289398083
GSE96804,TLL1,0.11436734968490082,0.07450109043357418
GSE96804,TMPRSS6,0.2582966064155826,0.07495564336757297
GSE96804,TNC,1.1704238448438418,0.08599949794124445
GSE96804,TNFRSF10A,1.40806837773022,0.09119241810891202
GSE96804,TNFRSF10B,1.140113033280408,0.08540598736562421
GSE96804,TNFRSF10D,1.3691614122618636,0.09027670977385344
GSE96804,TNN,-0.0016116328600445688,0.07439026591396848
GSE96804,TNR,-0.14868541021327641,0.07457759433642454
GSE96804,TNXB,1.6088759377584227,0.09632653019988008
GSE96804,TREM1,-1.884012141073074,0.10447076718812333
GSE96804,TRIM33,0.5893524379552018,0.07733377183569105
GSE96804,TSPAN7,-0.7609739347521143,0.07929771279542305
GSE96804,TTR,-0.6285766904252438,0.07773862234096404
GSE96804,UBA52,-0.6485494009141942,0.07795478903316919
GSE96804,UBB,-1.3429286818485309,0.08967378156795963
GSE96804,UBC,-1.8825034527229292,0.10442261042374198
GSE96804,UBE2D1,-0.5227070546511353,0.07670569021584635
GSE96804,UBE2D2,0.04169892508857496,0.07440497949865549
GSE96804,UBE2D3,0.16168423727689482,0.07461178451755607
GSE96804,UBE2M,-1.3261969843042951,0.08929531543784416
GSE96804,UCHL5,-0.7125389317577625,0.07869288567591778
GSE96804,USP15,0.6359148403631951,0.07781725817527078
GSE96804,USP9X,-0.07494007895454582,0.07443783725357218
GSE96804,UTRN,0.8916910346836885,0.08112848882900908
GSE96804,VCAM1,0.6635662621121081,0.07812177088729864
GSE96804,VCAN,1.0288617918073406,0.08336106243329505
GSE96804,VEGFA,-0.7329131894122457,0.07894246206527318
GSE96804,VHL,0.6072681258395417,0.07751545217922436
GSE96804,VPREB1,0.73070594808556,0.07891508443267306
GSE96804,VPREB3,0.27226425960131806,0.07501844582664456
GSE96804,VWF,1.1742855110139727,0.08607623086326399
GSE96804,WTIP,-0.7445963821761196,0.07908875044777602
GSE96804,WWTR1,-1.3793041795126093,0.09051295593312506
GSE96804,XCL1,0.11515774324386657,0.07450262785014258
GSE96804,XCL2,0.07672368186413021,0.07444012969361519
GSE96804,XCR1,0.5554783748988019,0.0770051271649832
GSE96804,XPO1,0.9987893010736666,0.08284431227480532
GSE96804,YBX1,0.39530520924458246,0.07571453380460769
GSE96804,YES1,-0.15571538450680292,0.07459572933440599
GSE96804,ZFYVE9,-0.8905196003585771,0.08111079609415767
GSE30528,A2M,0.16704891993309604,0.18873182157545837
GSE30528,ACAN,0.5484305571963908,0.19555358993585661
GSE30528,ACKR2,0.344626265237382,0.19100336960147468
GSE30528,ACKR3,-0.30176047508874,0.1903106726423326
GSE30528,ACKR4,1.833548981979086,0.2720817347671016
GSE30528,ACTA1,-0.022447544398542435,0.18804678534042615
GSE30528,ACTA2,-0.03624218734226436,0.18806702543777182
GSE30528,ACTB,1.2360586549216903,0.22623021299435847
GSE30528,ACTC1,0.8863494989223779,0.2076745738901868
GSE30528,ACTG2,1.3427966839275816,0.23311176139336076
GSE30528,ACTN1,2.786007204281294,0.3820800915918698
GSE30528,ADAM10,0.739494243695451,0.2017054814456557
GSE30528,ADAM12,0.9569261508140273,0.2109268794869818
GSE30528,ADAM15,0.9356605274604919,0.20992070360037918
GSE30528,ADAM17,-0.2801686082104607,0.1899965492598527
GSE30528,ADAM19,0.8167235923958163,0.2047101236935862
GSE30528,ADAM8,2.003607009756364,0.288395214272809
GSE30528,ADAM9,-0.45393123134109215,0.19318552710385903
GSE30528,ADAMTS1,-0.14048366556888953,0.18852757954147983
GSE30528,ADAMTS13,0.7250750226870387,0.20117753274730327
GSE30528,ADAMTS2,1.1007752196549458,0.2183268401393479
GSE30528,ADAMTS3,0.42995759541186374,0.19265577638049683
GSE30528,ADAMTS5,-0.07374077548842423,0.18817013058342888
GSE30528,ADAMTS8,-0.23989367819746266,0.18947291245516573
GSE30528,ADAMTS9,-0.42565950371728467,0.19256383836180915
GSE30528,ADRM1,-0.18384380296041572,0.18887915163136174
GSE30528,AGRN,1.0257474557963169,0.21433813411100347
GSE30528,ANGPT1,0.41986805815020894,0.19244141769055872
GSE30528,ANGPT2,0.7324920220054266,0.201447802091728
GSE30528,ANGPT4,1.0482023719951086,0.21550239335059232
GSE30528,APOB,0.10318601225218486,0.18830037186230072
GSE30528,APP,0.9447000390249253,0.21034564212753043
GSE30528,ARHGEF18,-1.074754221475998,0.2169116039487
GSE30528,ARNT,0.6695691498975901,0.19924225919655256
GSE30528,ASPN,0.33400994214049023,0.19082325407040537
GSE30528,ATP1B1,0.6224563581892514,0.19772048598044367
GSE30528,ATP1B2,-0.4227734870145994,0.19250262356725012
GSE30528,ATP1B3,-0.34240647790801815,0.19096524293702238
GSE30528,ATP1B4,-0.5095030782455477,0.19452402270273025
GSE30528,BAMBI,-1.407124240881264,0.2375341537660799
GSE30528,BCAN,0.46342907707847275,0.19340335077123316
GSE30528,BGN,-1.4427263866427538,0.24007067370206944
GSE30528,BMP1,-0.03958550790403071,0.18807336334508853
GSE30528,BMP10,0.5276658374295683,0.19499496893394422
GSE30528,BMP2,-1.9502564999191525,0.2831216984211106
GSE30528,BMP4,0.09238044901354447,0.18824754171818664
GSE30528,BMP7,0.027238414751310232,0.18805273631514213
GSE30528,BSG,-0.26279064860648405,0.18976066115906345
GSE30528,C1QA,3.2526319624482727,0.4525245551126906
GSE30528,C1QB,2.753213858861744,0.37753885184989744
GSE30528,C1R,-0.5232417110511719,0.194878735238782
GSE30528,C1S,0.485894069005754,0.19393651419156224
GSE30528,C2,1.699688379223627,0.26025770269588405
GSE30528,C3,1.7690556878083523,0.2662731386983651
GSE30528,C3AR1,1.739113003739101,0.263647039028549
GSE30528,C4A,0.9279328477511997,0.2095606722825793
GSE30528,C4BPA,0.607325471073371,0.19725529372955034
GSE30528,C4BPB,0.7468944576637115,0.20198047130640728
GSE30528,C5,-0.20560998636458633,0.18909107469650915
GSE30528,C5AR1,-0.3524687597215759,0.19114004369867968
GSE30528,C5AR2,0.04930285168937814,0.18809495731380566
GSE30528,C6,0.487970247624606,0.1939870620983585
GSE30528,C7,2.0544041252880985,0.29354859578420694
GSE30528,C8A,0.95145344213092,0.21066577934775743
GSE30528,C8B,-0.007681025251898256,0.18803566298791105
GSE30528,C8G,1.116061279069155,0.219174007500125
GSE30528,C9,0.0016557081415917924,0.1880342565684243
GSE30528,CA9,-0.17190863574283569,0.1887730025102621
GSE30528,CAPN1,2.223675100328486,0.3116524618297106
GSE30528,CAPN10,-0.3024597989782837,0.19032123628413763
GSE30528,CAPN11,0.29757745972140387,0.19024799664754413
GSE30528,CAPN15,1.2132934771025126,0.22483621457367567
GSE30528,CAPN2,-0.5275511220861994,0.19499194269454823
GSE30528,CAPN3,1.1693904801599975,0.22222104041140878
GSE30528,CAPN5,0.463369851248972,0.1934019785103504
GSE30528,CAPN6,-0.05703645302573942,0.18811551695853196
GSE30528,CAPN7,0.4789036102241572,0.19376790473133132
GSE30528,CAPN9,-0.40335098383731305,0.19210148843825126
GSE30528,CAPNS1,-0.48095431268446276,0.19381711430643264
GSE30528,CASK,1.193653349549337,0.22365439600644682
GSE30528,CASP3,0.8538341288550603,0.20626000602413003
GSE30528,CAST,-1.399575773890554,0.2370044967057216
GSE30528,CAV1,-0.23911493992490207,0.18946358689657028
GSE30528,CBL,0.020547814067688276,0.18804474335076204
GSE30528,CCL1,0.9563554244841878,0.2108995804826963
GSE30528,CCL11,0.6593285973981639,0.1989020430178638
GSE30528,CCL13,0.7919347389307786,0.20371320380232205
GSE30528,CCL16,0.18723220497649135,0.188910585498697
GSE30528,CCL17,0.4047679282085362,0.1921301149268438
GSE30528,CCL19,1.5069139571202435,0.2448039298882828
GSE30528,CCL2,0.8337421372468541,0.20541233681971183
GSE30528,CCL20,0.06053097681544786,0.18812578801304383
GSE30528,CCL21,1.2370552165018476,0.22629182825104885
GSE30528,CCL22,0.8343376283401015,0.20543716998579267
GSE30528,CCL25,0.23568962739054736,0.1894229280456754
GSE30528,CCL27,0.8161577049371851,0.20468702301739636
GSE30528,CCL3,0.8868402714901146,0.20769632971260454
GSE30528,CCL4,0.41500383063616847,0.19233989252025538
GSE30528,CCL5,1.557254936650136,0.2486602614772185
GSE30528,CCL7,-0.1034206212512299,0.18830158365668778
GSE30528,CCNC,-0.12944884281058391,0.188453113106813
GSE30528,CCNK,-0.06538367915698218,0.18814106367169062
GSE30528,CCNT1,-0.30645803079684564,0.19038210115018503
GSE30528,CCNT2,-0.21831022793135468,0.18922567192467404
GSE30528,CCR1,1.2442573299766135,0.22673859561420132
GSE30528,CCR10,0.8844427274532662,0.20759016148781234
GSE30528,CCR2,1.442158011706048,0.24002968130238655
GSE30528,CCR3,0.3531063493823161,0.1911512903835407
GSE30528,CCR4,0.808389365821919,0.20437152220353713
GSE30528,CCR5,1.7052733688788817,0.2607331195993763
GSE30528,CCR6,1.1744946262045017,0.22252012870876933
GSE30528,CCR7,1.631430180651678,0.2545732988927172
GSE30528,CCR8,0.5023449762980527,0.1943429499144853
GSE30528,CCR9,0.6436397333051682,0.19839099069141675
GSE30528,CCRL2,-0.16681707088921074,0.18872988641268942
GSE30528,CD151,-1.0014162391689547,0.21310505013597036
GSE30528,CD177,-0.12905028236117974,0.18845053741862552
GSE30528,CD19,0.5199023524534827,0.19479164943635466
GSE30528,CD2,1.8103775487726226,0.2699708597616873
GSE30528,CD244,0.5596251110508027,0.19586369465715361
GSE30528,CD44,1.3099721135707254,0.23093486149251186
GSE30528,CD46,-0.6988500991261435,0.20024397456040355
GSE30528,CD47,-0.003990359139936648,0.18803458610833967
GSE30528,CD48,1.9028751887327249,0.2785575376315531
GSE30528,CD55,-0.993858972739747,0.21272807947657066
GSE30528,CD58,0.8913696808841468,0.20789768573417566
GSE30528,CD59,0.38050597352487536,0.19165380793139086
GSE30528,CD74,0.7294078084285268,0.2013350818091007
GSE30528,CD81,-0.9200885253041531,0.2091982603940973
GSE30528,CD84,0.5523493102633424,0.1956614320478978
GSE30528,CD99,0.1613787085588502,0.18868526522359108
GSE30528,CDH1,-0.10491668713189516,0.18830937581515633
GSE30528,CDK8,0.521605015784834,0.19483598284648546
GSE30528,CDK9,0.6142421777931697,0.19746652435869044
GSE30528,CDKN2B,0.5676012068807667,0.1960884662855006
GSE30528,CEACAM1,-0.8636879991631203,0.20668311203164788
GSE30528,CEACAM3,0.16503982200498366,0.18871514160537395
GSE30528,CEACAM5,0.13088926715539898,0.18846248804059998
GSE30528,CEACAM6,0.3827420094904285,0.19169647417990732
GSE30528,CEACAM8,0.171939680979223,0.18877326938156896
GSE30528,CFB,1.9254051262022793,0.2807138105343384
GSE30528,CFD,1.0171379830137932,0.21389842994642222
GSE30528,CFH,-0.653942240565657,0.19872519938408884
GSE30528,CFHR2,-1.2945113278211369,0.2299281774806191
GSE30528,CFHR4,1.140096211647329,0.22052967232950282
GSE30528,CFHR5,-0.4578978718725539,0.1932759495608234
GSE30528,CFI,0.8139902726539727,0.20459869213357026
GSE30528,CFP,0.19120212490183594,0.18894814434836246
GSE30528,CITED2,-1.7079988608807142,0.26096569075343345
GSE30528,CLU,1.2320439958021885,0.2259824982239936
GSE30528,CMA1,0.827411204281467,0.20514942055845073
GSE30528,COL10A1,0.8283795613791968,0.2051895054769578
GSE30528,COL11A1,0.17424878725546822,0.18879325403068806
GSE30528,COL11A2,0.4134028771990453,0.19230673650609925
GSE30528,COL13A1,-0.008160123012019767,0.1880358527243773
GSE30528,COL14A1,1.9018762488075314,0.2784625196786432
GSE30528,COL15A1,1.2396688467174448,0.22645365927223202
GSE30528,COL16A1,1.7254306117431066,0.2624619579326928
GSE30528,COL17A1,-0.008323338569788594,0.1880359199833117
GSE30528,COL18A1,0.20094994056669446,0.189043709999532
GSE30528,COL19A1,0.22694736420879666,0.18932181568722103
GSE30528,COL1A1,2.1097048478718863,0.2993055516625415
GSE30528,COL1A2,2.224604424410563,0.31175580916186435
GSE30528,COL21A1,0.3056445841790095,0.19036965333013703
GSE30528,COL2A1,0.9001387308453723,0.20829043140338596
GSE30528,COL3A1,0.7364691703540283,0.2015938590062368
GSE30528,COL4A1,0.2378117773011566,0.1894480490697664
GSE30528,COL4A2,-0.3692051848510574,0.19144199974721063
GSE30528,COL4A3,-1.1703623529102412,0.22227788896192793
GSE30528,COL4A4,-1.0633381497080832,0.21630138854980327
GSE30528,COL4A5,-2.1317731219973988,0.3016456041259514
GSE30528,COL4A6,0.6101568763030781,0.19734147337668628
GSE30528,COL5A1,0.5718222824178228,0.19620870610092625
GSE30528,COL5A2,0.9670218613571269,0.2114124700427531
GSE30528,COL5A3,0.4173065285276114,0.19238780650298218
GSE30528,COL6A1,0.07210843574107959,0.18816417869681368
GSE30528,COL6A2,0.5926639072318265,0.1968154507075704
GSE30528,COL6A3,2.020542503254302,0.2900989882206171
GSE30528,COL7A1,0.779233256615271,0.20321429973956906
GSE30528,COL8A1,0.2393033331160098,0.18946584016519882
GSE30528,COL8A2,1.1624116887089537,0.22181421138536805
GSE30528,COL9A1,-0.5281611876338416,0.19500804403725777
GSE30528,COL9A2,0.9961982923901913,0.21284446397821635
GSE30528,COL9A3,-0.45302988093538454,0.19316508985969624
GSE30528,COLEC10,-0.27607818047111604,0.18993966707749407
GSE30528,COLEC11,0.47669798286100984,0.19371521220578192
GSE30528,COLGALT1,0.9589593349081321,0.2110242631843742
GSE30528,COLGALT2,-2.435128400007282,0.3362804461472387
GSE30528,COMP,1.2256656776459716,0.225590596868172
GSE30528,CPB2,0.3676627316172731,0.19141358513969492
GSE30528,CPN1,0.916608437519877,0.2090384637275038
GSE30528,CPN2,0.34692229450113043,0.19104306499473625
GSE30528,CR1,-0.23992384672108663,0.1894732743398241
GSE30528,CR2,0.45946896279994925,0.19331198122859955
GSE30528,CREBBP,0.9781676941415183,0.2119544889807414
GSE30528,CRP,0.7614858651365081,0.20253070610425544
GSE30528,CRTAP,0.05115079535990965,0.18809959813083682
GSE30528,CTRB1,0.3157209618355573,0.19052618117774728
GSE30528,CTRB2,1.0950916081907618,0.21801482879243375
GSE30528,CTSB,0.5524680118177367,0.1956647106362341
GSE30528,CTSD,0.7119960746856645,0.2007076482933829
GSE30528,CTSG,1.8953870201211598,0.27784648693528224
GSE30528,CTSK,1.0951453357418153,0.21801777069411438
GSE30528,CTSL,-0.10747976994307375,0.18832298555786342
GSE30528,CTSS,1.2382762444751472,0.2263673894749749
GSE30528,CTSV,-1.7379336787838906,0.26354452483047075
GSE30528,CUL2,-1.1254176826612816,0.21969831204535525
GSE30528,CX3CL1,-0.6921218564501029,0.20001000463858645
GSE30528,CX3CR1,0.6760629177023298,0.1994607147514927
GSE30528,CXADR,-3.3000274632759545,0.4602887194935763
GSE30528,CXCL1,0.6487773748910929,0.19855699008845248
GSE30528,CXCL10,-0.0339962223923191,0.18806308161261173
GSE30528,CXCL11,0.08118122971425437,0.18819894783563598
GSE30528,CXCL12,0.1745665363821563,0.1887960249247996
GSE30528,CXCL13,0.6407917183170408,0.19829953869078068
GSE30528,CXCL2,-0.35066082853866043,0.19110826345097354
GSE30528,CXCL3,1.0043277383862395,0.2132510431864885
GSE30528,CXCL5,0.5857888443502702,0.19661290228831865
GSE30528,CXCL6,1.6087211428475652,0.2527337809203074
GSE30528,CXCL8,0.06407255353975448,0.18813682033711565
GSE30528,CXCL9,0.38932890046412255,0.1918236128526031
GSE30528,CXCR1,0.1613454663904196,0.1886849970223066
GSE30528,CXCR2,-0.6037474938878965,0.1971469639435859
GSE30528,CXCR3,1.3559693284945424,0.23400050852963655
GSE30528,CXCR4,1.0690186168705273,0.21660420811458242
GSE30528,CXCR5,0.9486949113175955,0.21053473890318555
GSE30528,CXCR6,1.5273314053892186,0.24635271858139318
GSE30528,DAG1,-0.846972091914362,0.2059682311462328
GSE30528,DCN,-2.177091637474276,0.3065273879831986
GSE30528,DDR1,0.327714583037229,0.19071910923256966
GSE30528,DDR2,0.7308666883107255,0.20138834093624522
