gene_symbol,compartment_model,eligible_cohorts,contributing_cohorts,k,pooled_effect,tau2_reml,hk_scale,pooled_se_hk,pooled_se_modified_hk,ci_95_low_hk,ci_95_high_hk,ci_95_low_modified_hk,ci_95_high_modified_hk,p_value_hk,p_value_modified_hk,prediction_interval_95_low,prediction_interval_95_high,prediction_interval_95_low_modified_hk,prediction_interval_95_high_modified_hk,cochran_q,i2_percent,p_value_for_family,fdr_bh_canonical_union,fdr_lt_0_05
A2M,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.7550967987739825,0.0,0.405782992676492,0.21222592574990637,0.333158974268392,1.0796991854857785,2.4304944120621865,0.6948362520414284,2.815357345506537,0.0037030729797784584,0.013331239177391126,0.8419623400225412,2.6682312575254237,0.32162942869755473,3.1885641688504105,1.217348978029476,0.0,0.013331239177391126,0.4380293061545702,False
ACAN,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.025460440683558686,0.0,0.920335238109978,0.27293606886358973,0.2845036920483566,-0.8940648246171494,0.8431439432500321,-0.930878164282425,0.8799572829153076,0.9315590480199145,0.9343317020581144,-1.1998095624265703,1.1488886810594527,-1.2495810278992208,1.1986601465321032,2.761005714329934,0.0,0.9343317020581144,1.0,False
ACKR2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE199838,3.0,0.42985651252264495,0.0,0.4966085294052298,0.2189469517844047,0.3106932485641532,-0.5121961872428478,1.3719092122881378,-0.9069486415266368,1.7666616665719268,0.18859193722970866,0.3006877312192587,-2.352128283211371,3.2118413082566604,-3.5178755138807003,4.37758853892599,0.9932170588104596,0.0,0.3006877312192587,0.5983180274629728,False
ACKR3,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE199838,3.0,-0.6439645303976353,0.0,1.0780250907428097,0.32807859822466046,0.32807859822466046,-2.0555728066213477,0.767643745826077,-2.0555728066213477,0.767643745826077,0.18865612823256728,0.18865612823256728,-4.812598368997371,3.5246693082020997,-4.812598368997371,3.5246693082020997,2.1560501814856194,7.237780587189004,0.18865612823256728,0.5430799573753683,False
ACKR4,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE199838,2.0,-1.4835880096765384,2.040378868931269,1.0000000111388538,1.1175679730880845,1.1175679730880845,-15.68363548232551,12.716459462972434,-15.68363548232551,12.716459462972434,0.4110027748395165,0.4110027748395165,,,,,5.306506423922628,81.15520984782322,0.4110027748395165,0.6554280503041576,False
ACTA1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.27523726279680494,0.0,0.4028942630064926,0.17959707760687785,0.2829461076359254,-0.2963207932729548,0.8467953188665647,-0.6252235320435522,1.175698057637162,0.22291988351938846,0.40242205248987406,-0.49750659342345394,1.0479811190170638,-0.9421815795948947,1.4926561051885046,1.2086827890194778,0.0,0.40242205248987406,0.6520938763588853,False
ACTA2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.3858769067724175,0.0,0.2224299194179574,0.14916420686887838,0.3162772987880739,0.9111698277419809,1.8605839858028541,0.3793413857992003,2.3924124277456347,0.0026391790714646486,0.02200523077639122,0.7440751249071245,2.0276786886377103,0.025045523784124946,2.74670828976071,0.6672897582538722,0.0,0.02200523077639122,0.4380293061545702,False
ACTB,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.7068785604968467,0.7393007668893763,1.091369856881846,0.569392476207445,0.569392476207445,-1.1051824216658783,2.5189395426595715,-1.1051824216658783,2.5189395426595715,0.302656088571078,0.302656088571078,-3.7302988152519934,5.144055936245687,-3.7302988152519934,5.144055936245687,7.91142633413897,62.080162624348056,0.302656088571078,0.5983180274629728,False
ACTC1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.4165720514917049,0.0,0.23143642399341402,0.13652618386578527,0.28379196558570785,-0.8510593009098574,0.01791519792644758,-1.319724743839142,0.4865806408557322,0.05537451497210531,0.23843730910550628,-1.003996809184103,0.1708527062006931,-1.637630326900016,0.8044862239166064,0.6943092719802421,0.0,0.23843730910550628,0.5816283690467094,False
ACTG1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.9907658068915051,0.41331566884033116,0.9533662790754754,0.44602192088369014,0.45680022630573064,-0.4286750073003369,2.410206621083347,-0.46297638556792897,2.444507999350939,0.11290238225999,0.11857575011424329,-2.375908664379681,4.357440278162691,-2.4025575299219932,4.384089143705003,5.994301961733358,49.952471210968206,0.11857575011424329,0.4764547983116318,False
ACTG2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE111154;GSE199838,3.0,0.7131751885562886,0.28611019773279495,0.8613520578443302,0.4440028764790371,0.47840469806968194,-1.1972149999428536,2.6235653770554306,-1.3452340915181957,2.7715844686307727,0.24945390251930902,0.27451817410962,-8.119682218368878,9.546032595481455,-8.40507614053924,9.831426517651817,3.2006826559050516,37.51333027939744,0.27451817410962,0.5917774591808034,False
ACTN1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.4671516518669327,0.8945441196079268,1.0853262703847244,0.6205660122475869,0.6205660122475869,-0.5077663609950442,3.4420696647289097,-0.5077663609950442,3.4420696647289097,0.0990210583253853,0.0990210583253853,-3.40007159987339,6.334374903607255,-3.40007159987339,6.334374903607255,7.968133750084494,62.35002957915725,0.0990210583253853,0.4580891220256462,False
ADAM10,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.5830750445767007,0.0,0.3333129138454662,0.16547309257903556,0.2866165826126337,0.05646581247468008,1.1096842766787214,-0.329066839791918,1.4952169289453194,0.038814510146256864,0.13477937700048215,-0.12889820890857207,1.2950482980619733,-0.6501365769930098,1.8162866661464112,0.9999387415363985,0.0,0.13477937700048215,0.48096740403921834,False
ADAM12,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.0521565034128868,1.2970399554169778,0.9923054087778885,0.6639396218781486,0.6665088301709955,-1.0607956931646891,3.165108699990463,-1.068972060603764,3.1732850674295374,0.21120444063704477,0.21253965485214674,-4.619934123086892,6.724247129912666,-4.625509617751967,6.72982262457774,11.674422349614444,74.30279708786554,0.21253965485214674,0.5672080005601771,False
ADAM15,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.47790668186547,1.487668171007871,0.9586580131045966,0.6939029815453929,0.7087072901730511,-0.7304022979790143,3.686215661709954,-0.777516215273385,3.733329579004325,0.12302908904472984,0.12834446513647263,-4.559881146550044,7.515694510280984,-4.591631568171812,7.547444931902752,12.851135000190604,76.65575842168411,0.12834446513647263,0.4806586058002525,False
ADAM17,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.4443005160155651,0.0,0.5396956194752275,0.20940591436936015,0.2850457020237268,-0.2221225624737616,1.1107235945048917,-0.462842125226845,1.3514431572579753,0.12398017959027456,0.2169570232171042,-0.4567004130714445,1.3453014451025747,-0.7821521519001748,1.670753183931305,1.6190868584256823,0.0,0.2169570232171042,0.5700582187214516,False
ADAM19,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.6638190809066564,0.18376194284463382,0.9065906191722721,0.386086648960484,0.4054890896767509,0.43511905140299634,2.8925191104103165,0.3733718256320264,2.9542663361812864,0.02300547057415065,0.026195866812290455,-0.8184231689854233,4.146061330798736,-0.8750499125287095,4.2026880743420225,3.903439258421405,23.144698779987316,0.026195866812290455,0.4380293061545702,False
ADAM8,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.4778991759833824,0.681853299476363,1.0624222976543607,0.5456617508142527,0.5456617508142527,-1.2586400468300754,2.2144383987968403,-1.2586400468300754,2.2144383987968403,0.445599612580107,0.445599612580107,-3.7806404588961113,4.736438810862876,-3.7806404588961113,4.736438810862876,7.357308302320252,59.224217924184316,0.445599612580107,0.6658482760500454,False
ADAM9,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.1276000016074619,0.09509112389571389,0.7558060267854909,0.2890397407327336,0.3324699389613061,-0.7922534533675869,1.0474534565825107,-0.9304677272578465,1.1856677304727703,0.6887597758427131,0.7267159846774733,-1.6909267269497301,1.9461267301646539,-1.8234876069779367,2.0786876101928606,3.103817572315657,3.344834865349448,0.7267159846774733,0.8621494181855479,False
ADAMTS1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.5233059621601017,0.7102254458959489,1.0799530469400203,0.558326619376408,0.558326619376408,-1.253538524815891,2.3001504491360945,-1.253538524815891,2.3001504491360945,0.4177600177226396,0.4177600177226396,-3.8263206978453317,4.872932622165535,-3.8263206978453317,4.872932622165535,7.418738196429694,59.5618564698271,0.4177600177226396,0.6571585925028888,False
ADAMTS13,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-1.2463745907642836,0.0,0.12314845361167999,0.10797544233283538,0.3076879657360195,-1.5900006382777896,-0.9027485432507776,-2.2255750205011386,-0.2671741610274283,0.0013960111760482066,0.027097481822889177,-1.7109554224635632,-0.7817937590650039,-2.570249056449427,0.07749987492085952,0.36944536083504,0.0,0.027097481822889177,0.4380293061545702,False
ADAMTS14,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.020107103920217195,0.6751045716902623,0.9942484804748908,0.5246036947470654,0.5261188679967632,-1.6494159861657631,1.6896301940061975,-1.6542379436761288,1.6944521515165631,0.9718339510076627,0.9719150138971316,-4.174292168931585,4.214506376772018,-4.177804062959959,4.218018270800393,7.773451475374085,61.40710455961739,0.9719150138971316,1.0,False
ADAMTS16,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.09267075706592974,0.8201001194004128,1.2477975689301097,0.6364692229232014,0.6364692229232014,-1.932858369852805,2.1181998839846643,-1.932858369852805,2.1181998839846643,0.8934687650838044,0.8934687650838044,-4.669868653888972,4.855210168020832,-4.669868653888972,4.855210168020832,8.468992722996205,64.5766610254136,0.8934687650838044,0.9784420182665998,False
ADAMTS18,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.4302337114507387,0.17722743818803602,1.1170530543330521,0.39476229419155556,0.39476229419155556,-1.6865435160659747,0.8260760931644975,-1.6865435160659747,0.8260760931644975,0.3554901315451079,0.3554901315451079,-2.9133702646351733,2.052902841733696,-2.9133702646351733,2.052902841733696,4.6198228825496255,35.06244554673629,0.3554901315451079,0.6227041901561957,False
ADAMTS2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.9156562597512536,0.4549372674396052,1.0292643878963752,0.5115261208283318,0.5115261208283318,0.2877518464650215,3.5435606730374856,0.2877518464650215,3.5435606730374856,0.033230585314593,0.033230585314593,-1.7266256577107053,5.557938177213213,-1.7266256577107053,5.557938177213213,5.45135078248147,44.96776817883674,0.033230585314593,0.4380293061545702,False
ADAMTS3,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.0420506570262962,0.2662374759167442,0.8939361836581466,0.3883994141663721,0.41079515040347087,-0.19400962356183116,2.2781109376144233,-0.2652828516036947,2.349384165656287,0.07486187833721147,0.08492678192500484,-1.7367155392427813,3.8208168532953737,-1.7957115298958732,3.8798128439484656,4.7842720712973135,37.2945360277867,0.08492678192500484,0.44368523825706185,False
ADAMTS4,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.032710532200545005,0.959724284423086,0.9225062097516329,0.5653394003477392,0.5886058915623107,-1.8318728180685147,1.7664517536674247,-1.9059171770712433,1.8404961126701533,0.9574984314830772,0.9591760884450936,-4.899337779205179,4.833916714804089,-4.950138492288593,4.884717427887503,11.387016277122076,73.6542046925201,0.9591760884450936,1.0,False
ADAMTS5,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.3143313479252663,0.6688965614819115,1.0187296458817456,0.5462226151305418,0.5462226151305418,-0.4239927954593312,3.0526554913098636,-0.4239927954593312,3.0526554913098636,0.09534011472556715,0.09534011472556715,-2.917291424639118,5.545954120489651,-2.917291424639118,5.545954120489651,7.526245168385079,60.13948611982679,0.09534011472556715,0.456914220824969,False
ADAMTS8,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.6432508334910855,1.5081577964740556,0.9245677102456096,0.6726640541648811,0.6995662666512451,-2.7839680673652714,1.4974664003831002,-2.8695829140964575,1.5830812471142863,0.4094810529923434,0.425645524052382,-6.667939935683535,5.381438268701364,-6.724393706869747,5.4378920398875765,16.595900794976224,81.92324696886514,0.425645524052382,0.659349962513257,False
ADAMTS9,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.26295775217955597,0.7993394888862675,1.1397224213326187,0.6040747822721887,0.6040747822721887,-2.185393311136743,1.6594778067776312,-2.185393311136743,1.6594778067776312,0.6927560619996448,0.6927560619996448,-4.905529680613459,4.379614176254347,-4.905529680613459,4.379614176254347,8.782648255316161,65.84173801809618,0.6927560619996448,0.8358735147964463,False
ADRM1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.52845404373021,0.3619199812557103,1.1624008369387713,0.4750060455543387,0.4750060455543387,-0.9832271909316198,2.04013527839204,-0.9832271909316198,2.04013527839204,0.34704004844747083,0.34704004844747083,-2.769609191885705,3.8265172793461253,-2.769609191885705,3.8265172793461253,5.774371690512259,48.04629558347911,0.34704004844747083,0.6199275618356702,False
AGRN,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.6370175617560669,1.0348742931293955,1.1270173326440682,0.6559062442523204,0.6559062442523204,-1.4503688418772434,2.724403965389377,-1.4503688418772434,2.724403965389377,0.4030822939434233,0.4030822939434233,-4.570947311056005,5.844982434568139,-4.570947311056005,5.844982434568139,8.47555701024567,64.60409626914841,0.4030822939434233,0.6520938763588853,False
AJUBA,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.5234701023822577,0.32869161065889757,1.1946005403243678,0.47013250004929646,0.47013250004929646,-0.9727013353934184,2.0196415401579335,-0.9727013353934184,2.0196415401579335,0.34669700316024854,0.34669700316024854,-2.666639134171998,3.713579338936513,-2.666639134171998,3.713579338936513,5.673222386316358,47.11999996270356,0.34669700316024854,0.6199275618356702,False
ANGPT1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.13360745408266048,0.06971443021302484,1.3035654769439018,0.3736269962000976,0.3736269962000976,-1.0554403995285901,1.322655307693911,-1.0554403995285901,1.322655307693911,0.7443239501805908,0.7443239501805908,-1.8348811508798866,2.1020960590452074,-1.8348811508798866,2.1020960590452074,4.409213498447263,31.960654637012432,0.7443239501805908,0.8711594215118127,False
ANGPT2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.1766895943467138,0.0,0.17934417948339157,0.1190504524011829,0.28111719248098593,-0.20218207803978464,0.5555612667332123,-0.7179507762161288,1.0713299649095565,0.23442128230270012,0.5742553264849638,-0.33554315965514414,0.6889223483485718,-1.0328600612611054,1.3862392499545328,0.5380325384501747,0.0,0.5742553264849638,0.7469134894314396,False
ANGPT4,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE111154;GSE199838,3.0,-0.025593695895447917,0.0,0.020596497038767602,0.045864666830161736,0.31958144873507366,-0.2229334298312929,0.1717460380403971,-1.4006416886727002,1.3494542968818044,0.6329562615098296,0.9434618998122888,-0.6083595427959234,0.5571721510050276,-4.08626101340661,4.035073621615715,0.041192994077535204,0.0,0.9434618998122888,1.0,False
ANO5,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-1.3970506099870061,0.8191773936296125,1.0327164888112932,0.5844114538814701,0.5844114538814701,-3.2569086821575706,0.4628074621835583,-3.2569086821575706,0.4628074621835583,0.09669556630209375,0.09669556630209375,-6.03257566763576,3.2384744476617477,-6.03257566763576,3.2384744476617477,7.883829510390314,61.9474267417095,0.09669556630209375,0.456914220824969,False
ANO6,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.43784105703546555,0.0,0.6165941721088329,0.2248711300424822,0.286374269627967,-1.153481354004135,0.27779923993320405,-1.3492117933413095,0.4735296792703784,0.14669261162826672,0.22375749344431953,-1.4053834385545978,0.5297013244836666,-1.6700100899802464,0.7943279759093151,1.8497825163264987,0.0,0.22375749344431953,0.5785416041584983,False
APOB,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-1.2171869964913307,0.22495653685523084,0.9071711523879041,0.3869714930431926,0.40628833872762166,-2.448702994776759,0.014329001794097795,-2.5101778189549058,0.07580382597224444,0.05144734098068373,0.05785903265975726,-3.850970994169258,1.4165970011865965,-3.904284917525428,1.4699109245427668,4.325758894799038,30.648007136806193,0.05785903265975726,0.43880678261865175,False
APP,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.4618857586295625,0.04755567539084096,0.8568218171319665,0.2917420977103594,0.3151765106973446,-0.46656780232448924,1.3903393195836142,-0.5411465633514129,1.4649180806105377,0.21153542728129604,0.23903457428864275,-1.1053027224210998,2.029074239680225,-1.187169586981374,2.110941104240499,2.947129043781379,0.0,0.23903457428864275,0.5816283690467094,False
ARHGEF18,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE111154;GSE199838,3.0,0.24017450775000546,0.0,0.26672907398290324,0.16633606743450244,0.3220707250354258,-0.475511826852847,0.955860842352858,-1.1455839764960576,1.6259329919960686,0.2855845225912426,0.5335695337729475,-1.873325620082943,2.3536746355829536,-3.8521220640783396,4.33247107957835,0.5334581479658065,0.0,0.5335695337729475,0.7213157033610309,False
ARNT,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.082084100015745,0.0,0.1475376000011023,0.11556161322142092,0.30085846726569776,0.7143154709866092,1.4498527290448808,0.12461818245270595,2.039550017578784,0.0025797536160902254,0.03684922028861426,0.5848626094343469,1.5793055905971434,-0.21240540543324848,2.3765736054647384,0.4426128000033069,0.0,0.03684922028861426,0.4380293061545702,False
ASPN,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.0975258660020131,0.5242772708982345,1.1510633759293434,0.525049934855147,0.525049934855147,-1.7684690912712269,1.5734173592672007,-1.7684690912712269,1.5734173592672007,0.8644933897132057,0.8644933897132057,-3.9458265132824804,3.7507747812784538,-3.9458265132824804,3.7507747812784538,6.622547047710082,54.70020856949098,0.8644933897132057,0.9574233722000566,False
ATP1B1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.4088774522911116,1.224004949855781,0.9117305735101634,0.6130041672196038,0.6419928150753128,-2.359730299382656,1.5419753948004327,-2.4519851146462277,1.6342302100640045,0.5524851177143467,0.5694708646116896,-5.850974711371975,5.033219806789751,-5.912506374130758,5.094751469548535,14.565721076502106,79.40369732302716,0.5694708646116896,0.7451293373470638,False
ATP1B2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-1.15991326228913,0.1334172766329088,0.8547570060871551,0.3390721004206124,0.3667505062152284,-2.2389920154974945,-0.08083450908076562,-2.327077055754713,0.007250531176453245,0.0418170578397739,0.05076624982804053,-3.304288933737895,0.9844624091596352,-3.387022219240278,1.067195694662018,3.5714053632544416,15.999454140197312,0.05076624982804053,0.4380293061545702,False
ATP1B3,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.36240121978070966,0.1334276011240879,0.9032194427144963,0.3339403319153776,0.3513761141350162,-1.4251483952700181,0.7003459557085989,-1.4806368359746382,0.755834396413219,0.357240103923601,0.3782304179565658,-2.4918611543444293,1.76705871478301,-2.5431831504704374,1.818380710909018,3.817550112860705,21.415569899305623,0.3782304179565658,0.646625365196487,False
ATP1B4,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE111154;GSE199838,3.0,-0.36970059759014073,0.0,0.6580613244927545,0.2653374800255478,0.3270886065164454,-1.5113556303269071,0.7719544351466258,-1.777049283288072,1.0376480881077907,0.29817435730429487,0.3756735752646219,-3.7411329429754145,3.001731747795133,-4.5257553988581805,3.7863542036778988,1.316122648985509,0.0,0.3756735752646219,0.6450710733162258,False
BAMBI,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.18235876092893333,0.0,0.9264195163409511,0.27445658311573623,0.28514765506241,-0.6910845779685323,1.055802099826399,-0.7251083403847466,1.0898258622426131,0.5539194449913915,0.5679686650825196,-0.9985326056116993,1.3632501274695659,-1.0445325755070032,1.4092500973648696,2.7792585490228534,0.0,0.5679686650825196,0.7451293373470638,False
BCAN,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE111154;GSE199838,3.0,0.35038066433919335,0.623820902038831,0.9000208371500569,0.5591778711834113,0.589418406851992,-2.0555675295236044,2.756328858201991,-2.185682052867109,2.8864433815454955,0.5949089542846939,0.6125005495674993,-11.945791173614328,12.646552502292714,-12.171743399499817,12.872504728178203,5.217382627250521,61.66660291399849,0.6125005495674993,0.7736891277700733,False
BGN,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,0.9838662570727227,0.0,1.267026535646857,0.342041069366408,0.342041069366408,-0.10466108038769073,2.072393594533136,-0.10466108038769073,2.072393594533136,0.06371313664341964,0.06371313664341964,-0.48781768372307777,2.455550197868523,-0.48781768372307777,2.455550197868523,3.8010796069405712,21.075054715450896,0.06371313664341964,0.43880678261865175,False
BMP1,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,1.0378812883526398,1.2452744357754517,1.0799203504173889,0.6869144805363633,0.6869144805363633,-1.148187162276187,3.2239497389814664,-1.148187162276187,3.2239497389814664,0.22797606395913936,0.22797606395913936,-4.60027836822154,6.67604094492682,-4.60027836822154,6.67604094492682,9.799649813616051,69.38666118628369,0.22797606395913936,0.5795625262337861,False
BMP10,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE111154;GSE199838,2.0,-0.9546135642367793,0.0,0.005700075564782245,0.043483524821475515,0.5759495385899382,-1.5071241332689813,-0.40210299520457726,-8.272746319265883,6.363519190792324,0.028978584128071975,0.34559947202945046,,,,,0.005700075564782245,0.0,0.34559947202945046,0.6199275618356702,False
BMP2,descriptive whole/cortical-kidney sensitivity including small studies,GSE142025_advanced;GSE166239;GSE111154;GSE199838,GSE142025_advanced;GSE166239;GSE111154;GSE199838,4.0,-0.14266825971887293,0.5139239249063752,1.0386222724602483,0.4933024039765457,0.4933024039765457,-1.7125766726416016,1.4272401532038559,-1.7125766726416016,1.4272401532038559,0.7912548857895157,0.7912548857895157,-3.886893888397322,3.601557368959576,-3.886893888397322,3.601557368959576,6.808913963363501,55.94011003602042,0.7912548857895157,0.9035022582687413,False
